X, Y, T, Action
-1.80324, -0.625139, -0.598087, Turn
-0.111612, -0.259679, -0.574781, GoToPosition
-1.8027, -0.625215, -0.567259, Stop
-1.80262, -0.625149, -0.551331, GoToPosition
-1.80265, -0.625109, -0.551474, TurnToAngle
-1.80272, -0.625087, -0.551453, Turn
-1.80281, -0.625184, -0.545772, GoToPosition
-1.80252, -0.625171, -0.525348, TurnToAngle
-1.80213, -0.625049, -0.504581, Turn
-1.80183, -0.625072, -0.483558, GoToPosition
-1.80164, -0.625019, -0.462374, TurnToAngle
-1.80126, -0.624956, -0.441167, Turn
-1.80083, -0.624938, -0.420255, GoToPosition
-1.80068, -0.624905, -0.406734, TurnToAngle
-1.80014, -0.624726, -0.379589, Turn
-1.79987, -0.624651, -0.359556, GoToPosition
-1.79964, -0.624583, -0.339747, TurnToAngle
-1.79942, -0.624512, -0.319943, Turn
-1.79918, -0.624461, -0.300437, GoToPosition
-1.79906, -0.62442, -0.281623, TurnToAngle
-1.79889, -0.624386, -0.262722, Turn
-1.79879, -0.624343, -0.244163, GoToPosition
-1.79881, -0.624368, -0.22017, TurnToAngle
-1.79864, -0.624459, -0.202213, Turn
-1.79862, -0.624415, -0.184429, GoToPosition
-23.2188, 1.1739e-38, -0.149934, Turn
-1.79871, -0.624572, -0.132917, GoToPosition
-1.79873, -0.624602, -0.116311, TurnToAngle
-1.79875, -0.624615, -0.0941955, Turn
-1.79388, -0.624696, -0.0843832, GoToPosition
-1.77051, -0.626586, -0.0705659, TurnToAngle
-1.75313, -0.627709, -0.0604844, Turn
-1.73992, -0.629093, -0.0498964, GoToPosition
-1.74008, -0.628771, -0.0348245, TurnToAngle
-1.74005, -0.628809, -0.0197108, Turn
-1.73998, -0.628924, -0.00462731, GoToPosition
-1.74002, -0.628833, 0.0104511, TurnToAngle
-1.73996, -0.62892, 0.0254858, Turn
-1.73991, -0.628948, 0.0403543, GoToPosition
-1.73992, -0.628979, 0.054762, TurnToAngle
-1.73994, -0.628943, 0.0692679, Turn
-1.7399, -0.629022, 0.0834828, GoToPosition
-1.74003, -0.628958, 0.0973055, TurnToAngle
-1.73998, -0.629059, 0.111218, Turn
-1.73997, -0.629132, 0.124874, GoToPosition
-1.73995, -0.6292, 0.138078, TurnToAngle
-1.74002, -0.629206, 0.151228, Turn
-1.73999, -0.629295, 0.16453, GoToPosition
-1.74007, -0.629255, 0.177441, TurnToAngle
124.547, -2.64591e-33, 0.190402, Turn
-1.74005, -0.629358, 0.198921, GoToPosition
-1.74005, -0.629395, 0.211226, TurnToAngle
-1.7401, -0.629425, 0.223759, Turn
-1.74002, -0.629415, 0.235804, GoToPosition
-1.74005, -0.629385, 0.247576, TurnToAngle
-1.74011, -0.629408, 0.255355, Turn
-1.74029, -0.629381, 0.266999, GoToPosition
-1.74034, -0.629447, 0.278373, TurnToAngle
-1.74033, -0.629484, 0.285949, Turn
-1.73572, -0.62778, 0.296817, GoToPosition
-1.71865, -0.622569, 0.308345, TurnToAngle
-1.70193, -0.617181, 0.318942, Turn
0.00133554, 0.000415185, 0.325864, GoToPosition
-1.67431, -0.607771, 0.336172, TurnToAngle
-1.65783, -0.601911, 0.346462, Turn
-1.64129, -0.595895, 0.356862, GoToPosition
7.17465e-43, 2.58287e-39, 0.363524, GoAhead
-1.61386, -0.585443, 0.370347, GoToPosition
-1.59748, -0.579122, 0.370432, Reaction
-1.58789, -0.574976, 0.371341, Reaction
-1.61832, -0.587936, 0.332322, GoToPosition
-1.64847, -0.606328, 0.272669, TurnToAngle
-1.67797, -0.621857, 0.214473, Turn
-1.70305, -0.636517, 0.157146, GoToPosition
-1.68478, -0.633542, 0.159803, TurnToAngle
-1.66758, -0.630556, 0.169851, Turn
-1.65464, -0.628689, 0.180514, GoToPosition
-1.65468, -0.628603, 0.193112, Stop
-1.65456, -0.628662, 0.201806, GoToPosition
-1.65452, -0.628709, 0.201649, TurnToAngle
-1.65446, -0.628753, 0.201598, Turn
-1.65442, -0.628639, 0.205635, GoToPosition
-1.65447, -0.628644, 0.21868, TurnToAngle
-1.6545, -0.628694, 0.23191, Turn
-1.65457, -0.628653, 0.236244, GoToPosition
-1.65462, -0.628712, 0.24939, TurnToAngle
-1.65457, -0.628824, 0.262671, Turn
-1.65462, -0.62887, 0.27578, GoToPosition
-1.65454, -0.628877, 0.288794, TurnToAngle
-1.65462, -0.628899, 0.301558, Turn
-1.65469, -0.628911, 0.314204, GoToPosition
-1.65468, -0.628826, 0.326374, TurnToAngle
-1.6548, -0.628819, 0.33457, Turn
-1.65475, -0.628859, 0.346527, GoToPosition
-1.65488, -0.628845, 0.358084, TurnToAngle
-1.65491, -0.628852, 0.369445, Turn
-1.65045, -0.626817, 0.38073, GoToPosition
-1.63408, -0.620328, 0.391711, TurnToAngle
-1.61786, -0.613529, 0.402491, Turn
-1.60162, -0.606559, 0.413307, GoToPosition
-1.58555, -0.59944, 0.423429, TurnToAngle
-1.56434, -0.589796, 0.437075, Turn
-1.55378, -0.584815, 0.443645, GoToPosition
-1.53293, -0.574645, 0.456553, TurnToAngle
-1.51726, -0.566907, 0.466165, Turn
-1.507, -0.561656, 0.47238, GoToPosition
-1.49156, -0.553706, 0.481218, GoAhead
-1.48127, -0.548314, 0.484429, GoToPosition
-1.46566, -0.540118, 0.484332, GoAhead
-1.45008, -0.531881, 0.484293, GoToPosition
-1.43451, -0.523645, 0.484297, GoAhead
-1.41893, 1.17389e-38, 0.484278, GoToPosition
-1.40853, -0.509963, 0.484256, GoAhead
-1.38776, -0.499024, 0.484253, GoToPosition
-1.37737, -0.493556, 0.484193, GoAhead
-1.36179, -0.48537, 0.484189, GoToPosition
-1.34621, -0.477149, 0.484203, GoAhead
-1.33062, -0.468943, 0.484196, GoToPosition
-1.32024, -0.463478, 0.484209, GoAhead
-1.30468, -0.45528, 0.484214, GoToPosition
-1.2891, -0.447101, 0.484221, GoAhead
-1.27349, -0.438878, 0.484245, GoToPosition
-1.25791, -0.43067, 0.484246, TurnToAngle
-1.24233, -0.422462, 0.484264, Turn
-1.22673, -0.414245, 0.481407, GoToPosition
-1.20596, -0.40353, 0.467513, GoAhead
-1.19021, -0.395568, 0.46388, GoToPosition
-1.1745, -0.38768, 0.463855, TurnToAngle
-1.13808, -0.369148, 0.469935, TurnToAngle
-1.12293, -0.361151, 0.480189, TurnToAngle
-1.09241, -0.344815, 0.499331, TurnToAngle
-1.07199, -0.333532, 0.51193, Turn
-1.03642, -0.312984, 0.535637, GoAhead
-1.01132, -0.297905, 0.548736, GoAhead
-0.976293, -0.276489, 0.548715, GoAhead
-0.951235, -0.261164, 0.548682, GoAhead
-0.931205, -0.248899, 0.548707, GoAhead
-0.896147, -0.227454, 0.548745, GoAhead
-0.861054, -0.205997, 0.548792, GoToPosition
-0.846046, -0.196819, 0.548794, GoAhead
-0.831044, -0.187659, 0.548804, GoToPosition
-0.811022, -0.175422, 0.548803, GoAhead
-0.796003, -0.166234, 0.548789, GoAhead
-0.760881, -0.144766, 0.548902, GoToPosition
-0.745851, -0.13556, 0.548922, GoAhead
-0.730833, -0.126362, 0.548923, GoToPosition
-0.71079, -0.114077, 0.548974, GoAhead
-0.695761, -0.104893, 0.548943, GoToPosition
-0.665746, -0.0865094, 0.548967, GoAhead
-0.630772, -0.065121, 0.549015, GoAhead
-0.600729, -0.0467385, 0.549125, GoToPosition
-0.58568, -0.0375408, 0.549118, Turn
-0.550633, -0.0160575, 0.552213, TurnToAngle
-0.536093, -0.00682394, 0.562389, Turn
-0.501966, 0.0153066, 0.584765, GoAhead
-0.487304, 0.0250911, 0.594014, GoAhead
-0.472848, 0.0349833, 0.600317, GoToPosition
-0.453485, 0.0482145, 0.600306, GoAhead
-0.438978, 0.0581636, 0.600317, GoToPosition
-0.419578, 0.0714082, 0.600212, GoAhead
-0.405042, 0.0813583, 0.60021, GoAhead
-0.375995, 0.101262, 0.600245, GoAhead
-0.342067, 0.124489, 0.600153, GoAhead
-0.313002, 0.144427, 0.600126, GoAhead
-0.279137, 0.167598, 0.600155, GoToPosition
-0.245255, 0.190772, 0.600065, GoAhead
-0.230728, 0.200733, 0.600086, GoAhead
-0.211328, 0.21401, 0.60015, GoToPosition
-0.196777, 0.223967, 0.600176, GoAhead
-0.182211, 0.233939, 0.600202, GoToPosition
-0.162841, 0.247223, 0.600235, GoAhead
-0.148301, 0.257189, 0.600305, GoToPosition
-0.133758, 0.267132, 0.600323, GoAhead
-0.119232, 0.277097, 0.600389, GoToPosition
-0.0998728, 0.290372, 0.600458, GoAhead
-0.0853692, 0.300294, 0.600485, GoToPosition
-0.0660123, 0.313549, 0.60049, GoAhead
-0.0369715, 0.333447, 0.600456, GoAhead
-0.0224617, 0.343364, 0.600465, GoToPosition
-0.00793488, 0.353322, 0.600526, GoAhead
0.0114291, 0.366598, 0.60048, GoToPosition
0.0259471, 0.376563, 0.600467, GoAhead
0.0404836, 0.386548, 0.600503, GoToPosition
0.0550336, 0.39651, 0.600481, GoAhead
0.0695845, 0.406495, 0.600545, GoAhead
0.103481, 0.429767, 0.600673, GoToPosition
0.118009, 0.439726, 0.600753, GoAhead
0.132532, 0.449672, 0.600754, GoToPosition
0.151868, 0.462939, 0.60084, GoAhead
0.166355, 0.472899, 0.600892, GoToPosition
0.180885, 0.482864, 0.600908, TurnToAngle
0.195374, 0.492831, 0.600891, Turn
0.214754, 0.506054, 0.605898, GoToPosition
0.228972, 0.516103, 0.615593, TurnToAngle
0.242663, 0.526118, 0.625477, Turn
0.256376, 0.536253, 0.635384, GoAhead
0.269867, 0.546604, 0.645464, GoAhead
0.288244, 0.560697, 0.652228, GoToPosition
0.316238, 0.582057, 0.652247, GoAhead
0.339577, 0.59988, 0.652232, GoAhead
0.372266, 0.624832, 0.65224, GoAhead
0.400257, 0.646277, 0.652279, GoAhead
0.428304, 0.667709, 0.652303, GoAhead
0.461008, 0.692631, 0.652469, GoAhead
0.48902, 0.714048, 0.652457, GoAhead
0.516973, 0.735406, 0.652475, GoAhead
0.544934, 0.756834, 0.652415, GoAhead
0.572885, 0.778233, 0.652365, GoAhead
0.600853, 0.799636, 0.652475, GoAhead
0.628851, 0.821061, 0.652546, TurnToAngle
0.642806, 0.831735, 0.652533, Turn
0.666078, 0.849581, 0.65263, TurnToAngle
0.675336, 0.856136, 0.646116, Turn
0.688995, 0.866206, 0.636326, TurnToAngle
0.698213, 0.872969, 0.629787, Turn
0.72154, 0.889673, 0.613442, TurnToAngle
0.735793, 0.899703, 0.603388, TurnToAngle
0.750113, 0.909565, 0.593772, Turn
0.764666, 0.919269, 0.5834, GoToPosition
0.774346, 0.925655, 0.576714, TurnToAngle
0.789088, 0.935118, 0.566886, Turn
0.798993, 0.941357, 0.559668, GoToPosition
0.81396, 0.950595, 0.548929, Stop
0.824772, 0.957269, 0.540796, GoToPosition
0.824687, 0.957185, 0.540906, Stop
0.824634, 0.957123, 0.540916, Stop
0.824565, 0.957081, 0.540887, Stop
0.824549, 0.957058, 0.540835, Stop
0.824539, 0.957054, 0.540833, Stop
0.82457, 0.957053, 0.540866, Stop
0.824565, 0.957051, 0.540925, Stop
0.824561, 0.95702, 0.541018, Stop
0.824555, 0.957001, 0.541065, Stop
0.824583, 0.957029, 0.541149, Stop
0.824608, 0.957028, 0.541214, Stop
0.82461, 0.956999, 0.541254, Stop
0.824656, 0.957034, 0.541386, Stop
0.824614, 0.957024, 0.54135, Stop
0.824621, 0.957016, 0.541409, Stop
0.824664, 0.957039, 0.541506, Stop
0.824666, 0.957036, 0.541503, Stop
0.824691, 0.957055, 0.541578, Stop
0.824714, 0.957075, 0.541643, Stop
0.824721, 0.957074, 0.541717, Stop
0.824724, 0.957069, 0.541708, Stop
0.824696, 0.957076, 0.541786, GoToPosition
0.824729, 0.957089, 0.541854, Stop
0.824733, 0.957113, 0.541882, GoToPosition
0.824767, 0.957111, 0.541919, Stop
0.824747, 0.957115, 0.541948, GoToPosition
0.824759, 0.957135, 0.542002, Stop
0.824736, 0.957136, 0.542048, GoToPosition
0.824718, 0.957105, 0.542058, Stop
0.824712, 0.957121, 0.542067, GoToPosition
0.824733, 0.95712, 0.542096, Stop
0.824745, 0.957123, 0.542138, GoToPosition
0.824748, 0.957126, 0.542208, TurnToAngle
0.824776, 0.95714, 0.542263, Turn
0.824904, 0.957199, 0.536459, TurnToAngle
0.825025, 0.957202, 0.515598, Turn
0.825239, 0.957178, 0.493836, GoToPosition
0.825575, 0.957147, 0.463883, TurnToAngle
0.825809, 0.957098, 0.426035, GoToPosition
0.826274, 0.957011, 0.373067, TurnToAngle
0.826301, 0.956968, 0.350901, Turn
0.826701, 0.956849, 0.306701, GoToPosition
0.826833, 0.956873, 0.284978, TurnToAngle
0.826883, 0.956868, 0.256143, Turn
0.826971, 0.956875, 0.234673, TurnToAngle
0.826985, 0.956935, 0.220676, Turn
0.827006, 0.956936, 0.185652, TurnToAngle
0.826987, 0.956979, 0.16533, Turn
0.82696, 0.956981, 0.151815, Turn
0.826971, 0.957041, 0.131693, GoToPosition
0.827012, 0.95706, 0.11198, TurnToAngle
0.827069, 0.957089, 0.0922608, Turn
0.827081, 0.957107, 0.0726986, GoToPosition
0.827132, 0.957088, 0.0470853, TurnToAngle
0.827222, 0.957088, 0.0278687, Turn
0.827236, 0.957119, 0.00875399, TurnToAngle
0.827271, 0.957154, -0.0100992, Turn
0.827257, 0.957204, -0.047774, TurnToAngle
0.827271, 0.9572, -0.0665166, Turn
0.827275, 0.957227, -0.11012, TurnToAngle
0.827329, 0.957175, -0.12864, Turn
0.827369, 0.957219, -0.165525, TurnToAngle
0.827474, 0.957115, -0.183586, Turn
0.827545, 0.957119, -0.225703, TurnToAngle
0.827581, 0.957129, -0.243779, Turn
0.827542, 0.957157, -0.279801, TurnToAngle
0.827628, 0.957195, -0.297397, Turn
0.827675, 0.957141, -0.338092, TurnToAngle
0.82769, 0.957159, -0.354837, Turn
0.827686, 0.957159, -0.388007, TurnToAngle
0.827726, 0.957205, -0.398782, Turn
0.827728, 0.957176, -0.420402, TurnToAngle
0.827772, 0.957193, -0.431005, Turn
0.827772, 0.957198, -0.45671, TurnToAngle
0.827815, 0.957182, -0.471795, Turn
0.827856, 0.957191, -0.50171, TurnToAngle
0.827869, 0.957175, -0.521446, Turn
0.827867, 0.957254, -0.550602, TurnToAngle
0.827842, 0.957284, -0.564691, Turn
0.827926, 0.957337, -0.597289, TurnToAngle
0.827935, 0.957322, -0.610874, Turn
0.82801, 0.957315, -0.642431, TurnToAngle
0.828069, 0.957358, -0.655553, Turn
0.828158, 0.957349, -0.68649, TurnToAngle
0.828117, 0.957315, -0.69931, Turn
0.828047, 0.957401, -0.724687, TurnToAngle
0.828092, 0.957426, -0.736916, Turn
0.828082, 0.957596, -0.761077, TurnToAngle
0.828071, 0.957656, -0.772643, Turn
0.831203, 0.954174, -0.799484, TurnToAngle
0.843521, 0.941508, -0.816126, Turn
0.871353, 0.911385, -0.84081, TurnToAngle
0.883102, 0.898331, -0.85267, Turn
0.905877, 0.871475, -0.876085, TurnToAngle
0.920732, 0.853308, -0.890595, Turn
0.931794, 0.839562, -0.902036, Turn
0.942466, 0.825536, -0.913213, GoToPosition
0.963871, 0.797636, -0.934683, GoToPosition
0.977867, 0.778749, -0.934808, GoAhead
0.988332, 0.764614, -0.934812, GoAhead
1.01273, 0.731546, -0.934907, GoAhead
1.03714, 0.698518, -0.934872, TurnToAngle
1.04764, 0.684353, -0.934837, Turn
1.06858, 0.656125, -0.940742, TurnToAngle
1.08248, 0.637012, -0.949714, Turn
1.10256, 0.60837, -0.968579, TurnToAngle
1.11552, 0.589156, -0.981657, Turn
1.13455, 0.559923, -1.00115, GoAhead
1.14953, 0.535644, -1.0176, GoAhead
1.16797, 0.505689, -1.01814, GoAhead
1.18032, 0.485742, -1.0182, GoAhead
1.20191, 0.450793, -1.01819, GoAhead
1.22041, 0.4208, -1.01814, TurnToAngle
1.22967, 0.405805, -1.01812, Turn
1.24819, 0.375898, -1.02086, TurnToAngle
1.25712, 0.36108, -1.03442, Turn
1.27754, 0.325938, -1.05443, TurnToAngle
1.28621, 0.310556, -1.06496, Turn
1.30519, 0.275022, -1.08867, TurnToAngle
1.31318, 0.259531, -1.09863, Turn
1.32893, 0.228035, -1.11717, GoAhead
1.3467, 0.190899, -1.13256, GoAhead
1.36166, 0.159011, -1.13271, GoAhead
1.37662, 0.127137, -1.13283, GoAhead
1.38409, 0.111174, -1.13282, GoAhead
1.40154, 0.0739571, -1.13279, GoAhead
1.41649, 0.042021, -1.13283, TurnToAngle
1.42395, 0.0260812, -1.1328, Turn
1.44129, -0.0111989, -1.13851, TurnToAngle
1.44842, -0.0269971, -1.14854, Turn
1.46431, -0.0637989, -1.17064, TurnToAngle
1.47112, -0.0800105, -1.18033, Turn
1.48406, -0.11203, -1.19853, GoAhead
1.49634, -0.144462, -1.21416, GoAhead
1.51069, -0.182928, -1.21427, GoAhead
1.52301, -0.215925, -1.21424, GoAhead
1.53326, -0.243426, -1.21426, GoAhead
1.5435, -0.270925, -1.21421, GoAhead
1.55784, -0.30942, -1.21424, GoAhead
1.57013, -0.342447, -1.21423, GoAhead
1.58248, -0.375433, -1.21409, GoAhead
1.59277, -0.40294, -1.21411, GoAhead
1.6071, -0.441432, -1.21409, GoAhead
1.61735, -0.468961, -1.21406, GoAhead
1.62967, -0.501998, -1.21416, GoAhead
1.64197, -0.535012, -1.21403, GoAhead
1.65839, -0.579036, -1.21395, GoAhead
1.66456, -0.595503, -1.21386, GoToPosition
1.6707, -0.611986, -1.2138, GoAhead
1.67688, -0.62848, -1.21379, GoToPosition
1.68304, -0.64496, -1.21383, GoAhead
1.68923, -0.661468, -1.21378, GoToPosition
1.6954, -0.677997, -1.21378, GoAhead
1.69953, -0.689026, -1.21374, GoToPosition
1.7057, -0.70552, -1.21373, GoAhead
1.71186, -0.722026, -1.21369, GoToPosition
1.71802, -0.7385, -1.21371, TurnToAngle
1.72419, -0.754999, -1.21371, Turn
1.7302, -0.77153, -1.2162, GoToPosition
1.73575, -0.78798, -1.2255, Stop
1.73944, -0.798691, -1.23234, GoToPosition
1.73979, -0.799643, -1.23343, Stop
1.73979, -0.799682, -1.23341, GoToPosition
1.73977, -0.79969, -1.23346, Stop
1.73981, -0.799658, -1.23346, GoToPosition
1.73982, -0.799664, -1.23348, Stop
1.73983, -0.799665, -1.2335, GoToPosition
1.73981, -0.799682, -1.23347, Stop
1.7398, -0.799665, -1.23343, GoToPosition
1.73979, -0.799662, -1.23344, Stop
1.7398, -0.799665, -1.23342, GoToPosition
1.73978, -0.799668, -1.23339, Stop
1.73979, -0.799643, -1.23335, GoToPosition
1.7398, -0.799628, -1.23335, Stop
1.7398, -0.799629, -1.23333, GoToPosition
1.73981, -0.799645, -1.23326, Stop
1.73982, -0.799679, -1.23324, GoToPosition
1.73983, -0.799673, -1.23317, Stop
1.73984, -0.799661, -1.23311, Reaction
1.73807, -0.795896, -1.22924, Reaction
1.73385, -0.779594, -1.20683, Reaction
1.72776, -0.75662, -1.16949, Reaction
1.72095, -0.734223, -1.13169, GoToPosition
1.71339, -0.712301, -1.09407, Stop
1.70703, -0.693113, -1.05706, GoToPosition
1.70677, -0.693305, -1.0557, Stop
1.70675, -0.693439, -1.0556, GoToPosition
1.70678, -0.693462, -1.05554, Stop
1.70677, -0.693484, -1.05551, GoToPosition
1.70676, -0.693482, -1.05548, Stop
1.70674, -0.693482, -1.05547, GoToPosition
1.70672, -0.693469, -1.05545, Stop
1.70675, -0.693464, -1.05548, GoToPosition
1.70675, -0.693485, -1.05546, Stop
1.70675, -0.69347, -1.05546, GoToPosition
1.70675, -0.693455, -1.05547, Stop
1.70677, -0.693449, -1.05545, GoToPosition
1.70677, -0.693442, -1.05546, Stop
1.70678, -0.69342, -1.05541, GoToPosition
1.70678, -0.69342, -1.05541, Stop
1.70678, -0.69342, -1.05541, GoToPosition
1.70678, -0.69342, -1.05541, Stop
1.70678, -0.69342, -1.05541, GoToPosition
-1.20146, -0.975008, -0.000168326, Stop
-1.20146, -0.975008, -0.000168326, GoToPosition
-1.20146, -0.975008, -0.000168326, TurnToAngle
-1.20146, -0.975008, -0.000168326, Turn
-1.20146, -0.975008, -0.000168326, GoToPosition
-1.20146, -0.975008, -0.000168326, TurnToAngle
-1.20146, -0.975008, -0.000168326, Turn
-1.20146, -0.975008, -0.000168326, GoToPosition
-1.20146, -0.975008, -0.000168326, TurnToAngle
-1.20146, -0.975008, -0.000168326, Turn
-1.20146, -0.975008, -0.000168326, GoToPosition
-1.20146, -0.975008, -0.000168326, TurnToAngle
-1.20146, -0.975008, -0.000168326, Turn
-1.20146, -0.975008, -0.000168326, GoToPosition
-1.20146, -0.975008, -0.000168326, TurnToAngle
-1.20146, -0.975008, -0.000168326, Turn
-1.20146, -0.975008, -0.000168326, GoToPosition
-1.20146, -0.975008, -0.000168326, TurnToAngle
-1.20146, -0.975008, -0.000168326, Turn
-1.20146, -0.975008, -0.000168326, GoToPosition
-1.20146, -0.975008, -0.000168326, TurnToAngle
-1.20146, -0.975008, -0.000168326, Turn
-1.20146, -0.975008, -0.000168326, GoToPosition
-1.20146, -0.975008, -0.000168326, TurnToAngle
-1.20146, -0.975008, -0.000168326, Turn
-1.20146, -0.975008, -0.000168326, GoToPosition
-1.20146, -0.975008, -0.000168326, TurnToAngle
-1.20146, -0.975008, -0.000168326, Turn
-1.20146, -0.975008, -0.000168326, GoToPosition
